price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,many_total_rooms,area_ratio,neighborhood_encoded,city_encoded,amenity_count,top_amenities_score
310000.0,Appartement,2,1,4.0,125.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9615384615384616,424414.6453058023,427863.83694779116,0,0
290000.0,Appartement,3,1,6.0,90.0,90.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,609676.6497134108,421223.1284046693,5,0
230000.0,Appartement,2,1,3.0,90.0,90.0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0,0,0,0,1.0,451182.0584131665,363369.6864175023,13,1
350000.0,Appartement,2,2,3.0,100.0,100.0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,457346.1600241547,421223.1284046693,10,0
138000.0,Appartement,4,1,4.0,98.0,98.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,526684.5350016414,427863.83694779116,4,0
160000.0,Appartement,4,1,5.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,370569.4790966393,316528.30231029313,0,0
290000.0,Appartement,1,1,3.0,65.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.2037037037037037,424414.6453058023,427863.83694779116,0,0
180000.0,Appartement,1,1,3.0,75.0,600.0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0.125,377309.35526500206,343962.42958593956,10,0
310000.0,Appartement,2,2,5.0,125.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7396449704142012,424414.6453058023,427863.83694779116,0,0
175000.0,Appartement,1,1,3.0,65.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.2037037037037037,424414.6453058023,427863.83694779116,0,0
170000.0,Appartement,2,1,4.0,103.0,103.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,393700.32582708163,316528.30231029313,7,0
82000.0,Appartement,2,2,3.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,238470.68370835765,363369.6864175023,0,0
220000.0,Appartement,2,1,3.0,99.0,99.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,369705.23749562266,363369.6864175023,5,0
75000.0,Appartement,3,1,3.0,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,369817.74449419504,316528.30231029313,0,0
220000.0,Appartement,1,2,5.0,104.0,106.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0.0,0,0,0,0.9811320754716981,368515.75381549913,458256.9600923483,7,0
200000.0,Appartement,1,1,2.0,50.0,50.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,497765.2185555899,421223.1284046693,9,0
346322.0,Appartement,2,1,5.0,161.08,161.08,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,435707.9419562312,363369.6864175023,4,0
350000.0,Appartement,3,2,5.0,135.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,635682.7877943125,427863.83694779116,0,0
320000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
210000.0,Appartement,2,1,4.0,120.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.2,609676.6497134108,421223.1284046693,0,0
319000.0,Appartement,2,2,4.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,0,0
255000.0,Appartement,2,1,3.0,105.0,105.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,6,0
285000.0,Appartement,2,1,4.0,138.0,138.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0,1.0,333530.9611181017,363369.6864175023,6,0
90000.0,Appartement,2,1,3.0,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,302228.1562310006,307718.75013972755,0,0
115000.0,Appartement,2,1,3.0,74.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,325426.08369746216,337796.95220125787,0,0
140000.0,Appartement,3,1,4.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,359234.21340431634,337796.95220125787,1,0
150000.0,Appartement,4,1,7.0,190.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,336573.8080230068,316528.30231029313,0,0
350000.0,Appartement,3,2,5.0,156.0,156.0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,11,1
148000.0,Appartement,1,1,4.0,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,435707.9419562312,363369.6864175023,0,0
120000.0,Appartement,2,1,5.0,90.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8181818181818182,479613.30097085395,427863.83694779116,0,0
250000.0,Appartement,3,1,4.0,125.0,125.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,393932.7350866138,421223.1284046693,1,0
310000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
105000.0,Appartement,2,1,3.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,325426.08369746216,337796.95220125787,0,0
250000.0,Appartement,2,2,3.0,104.0,106.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,0.9811320754716981,333530.9611181017,363369.6864175023,5,0
185000.0,Appartement,2,1,3.0,103.0,103.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,325426.08369746216,337796.95220125787,7,0
145000.0,Appartement,3,1,4.0,96.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,325426.08369746216,337796.95220125787,0,0
175000.0,Appartement,2,1,3.0,96.0,96.0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.0,0,0,0,1.0,325426.08369746216,337796.95220125787,7,0
125000.0,Appartement,2,1,3.0,100.0,150.0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0.6666666666666666,245697.36185256718,337796.95220125787,8,2
170000.0,Appartement,2,1,3.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0,0,0,1.0,435707.9419562312,363369.6864175023,3,0
224000.0,Appartement,3,1,10.0,81.0,86.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9418604651162791,374225.420261496,421223.1284046693,3,1
480000.0,Appartement,4,1,5.0,500.0,500.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,333530.9611181017,363369.6864175023,2,1
325000.0,Appartement,3,2,6.0,155.0,155.0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,0,0,0,1.0,479613.30097085395,427863.83694779116,13,1
285000.0,Appartement,2,2,6.0,120.0,120.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,1.0,383538.6938933855,363369.6864175023,5,0
290000.0,Appartement,1,1,4.0,80.0,80.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0,0,0,1.0,451182.0584131665,363369.6864175023,5,0
210000.0,Appartement,2,1,3.0,100.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.1627906976744187,317479.92000937636,421223.1284046693,0,0
458000.0,Appartement,3,3,4.0,158.0,158.0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,497765.2185555899,421223.1284046693,8,0
620000.0,Appartement,3,3,4.0,221.0,221.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,497765.2185555899,421223.1284046693,5,0
250000.0,Appartement,2,1,3.0,140.0,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,3,0
460000.0,Appartement,4,2,5.0,302.0,302.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,374225.420261496,421223.1284046693,5,0
129000.0,Appartement,2,1,2.0,81.0,81.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371304.350658398,427863.83694779116,1,0
319000.0,Appartement,3,2,5.0,120.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7058823529411765,424414.6453058023,427863.83694779116,0,0
265000.0,Appartement,3,2,4.0,152.0,152.0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.0,0,0,0,1.0,365510.6149348546,427863.83694779116,9,0
300000.0,Appartement,2,1,2.0,70.0,70.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,437003.2807607114,421223.1284046693,4,0
399000.0,Appartement,3,2,5.0,148.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8705882352941177,424414.6453058023,427863.83694779116,0,0
260000.0,Appartement,1,1,3.0,101.0,101.0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,10,0
350000.0,Appartement,2,1,4.0,226.0,226.0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,10,1
280000.0,Appartement,3,2,4.0,157.0,157.0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,10,0
585000.0,Appartement,4,3,7.0,190.0,20.0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0,0,9.5,635682.7877943125,427863.83694779116,8,1
200000.0,Appartement,4,2,5.0,200.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,434803.4588018366,316528.30231029313,0,0
319000.0,Appartement,2,2,5.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,0,0
310000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
210000.0,Appartement,2,1,3.0,100.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.1627906976744187,317479.92000937636,421223.1284046693,0,0
135000.0,Appartement,2,1,3.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,239701.1952191235,458256.9600923483,0,0
210000.0,Appartement,2,1,3.0,100.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.1627906976744187,317479.92000937636,421223.1284046693,0,0
320000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
250000.0,Appartement,3,1,4.0,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,620085.5010333015,421223.1284046693,1,0
210000.0,Appartement,2,1,3.0,100.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.1627906976744187,317479.92000937636,421223.1284046693,0,0
320000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
319000.0,Appartement,2,2,5.0,120.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8823529411764706,424414.6453058023,427863.83694779116,0,0
320000.0,Appartement,3,2,5.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
200000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,344531.68254439114,363369.6864175023,6,0
270000.0,Appartement,2,2,4.0,128.0,128.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,374225.420261496,421223.1284046693,6,0
84000.0,Appartement,2,1,3.0,90.0,90.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,298723.7381799507,337796.95220125787,3,0
135000.0,Appartement,2,1,2.0,82.5,82.55,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0.9993943064809206,411837.484353785,337796.95220125787,7,0
170000.0,Appartement,1,2,5.0,70.0,70.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,333530.9611181017,363369.6864175023,5,0
280000.0,Appartement,2,2,3.0,140.0,140.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,333530.9611181017,363369.6864175023,6,0
440000.0,Appartement,2,1,3.0,130.0,130.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,0,0,0,1.0,344531.68254439114,363369.6864175023,6,0
200000.0,Appartement,1,1,2.0,60.0,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.6666666666666666,479613.30097085395,427863.83694779116,6,1
300000.0,Appartement,2,1,3.0,120.0,120.0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0.0,0,0,0,1.0,369705.23749562266,363369.6864175023,12,2
100000.0,Appartement,3,1,3.0,68.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,330605.84696419514,337796.95220125787,2,0
385000.0,Appartement,3,2,4.0,165.0,165.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,344531.68254439114,363369.6864175023,5,0
278000.0,Appartement,3,2,7.0,146.0,146.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0,1.0,411837.484353785,337796.95220125787,8,0
220000.0,Appartement,3,1,7.0,120.0,120.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,347581.8668778334,421223.1284046693,3,0
210000.0,Appartement,2,1,3.0,86.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.86,317479.92000937636,421223.1284046693,0,0
400000.0,Appartement,3,3,4.0,130.0,130.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,344531.68254439114,363369.6864175023,7,0
399000.0,Appartement,3,2,5.0,148.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8705882352941177,424414.6453058023,427863.83694779116,0,0
390000.0,Appartement,4,1,4.0,129.0,129.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0,0,0,1.0,395244.33355290495,392364.62917641015,5,0
435000.0,Appartement,2,1,3.0,136.0,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1.0,435707.9419562312,363369.6864175023,3,0
200000.0,Appartement,3,1,4.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,373092.21689176577,321636.4457192438,1,0
138000.0,Appartement,2,1,5.0,85.0,85.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,284254.9514270258,427863.83694779116,4,1
315000.0,Appartement,3,2,6.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
250000.0,Appartement,3,1,4.0,127.0,127.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,383538.6938933855,363369.6864175023,7,0
90000.0,Appartement,1,1,1.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
140000.0,Appartement,1,1,2.0,86.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.86,317479.92000937636,421223.1284046693,0,0
210000.0,Appartement,3,1,4.0,86.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.86,317479.92000937636,421223.1284046693,0,0
210000.0,Appartement,1,1,1.0,143.0,143.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,368515.75381549913,458256.9600923483,3,2
130000.0,Appartement,1,1,2.0,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
600000.0,Appartement,2,1,2.0,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
255000.0,Appartement,2,1,2.0,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
290000.0,Appartement,2,1,2.0,85.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,1,0
270000.0,Appartement,2,1,2.0,94.0,94.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0,0,0,1.0,368515.75381549913,458256.9600923483,5,1
180000.0,Appartement,2,1,2.0,133.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
175000.0,Appartement,1,1,1.0,76.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,456802.1933841604,458256.9600923483,0,0
310000.0,Appartement,1,1,1.0,300.0,300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,1.0,505607.02213279676,458256.9600923483,4,1
140000.0,Appartement,1,1,3.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
260000.0,Appartement,1,1,1.0,55.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,456802.1933841604,458256.9600923483,0,0
105000.0,Appartement,3,1,3.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,294472.52641848306,421223.1284046693,0,0
140000.0,Appartement,1,1,3.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
430000.0,Appartement,3,3,3.0,158.0,158.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,374225.420261496,421223.1284046693,6,0
240000.0,Appartement,1,1,1.0,75.0,75.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,1.0,497765.2185555899,421223.1284046693,7,0
298000.0,Appartement,2,2,2.0,116.0,116.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,1.0,526684.5350016414,427863.83694779116,7,0
85000.0,Appartement,2,1,1.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,550325.6390417898,458256.9600923483,1,0
320000.0,Appartement,2,1,1.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,368515.75381549913,458256.9600923483,0,0
280000.0,Appartement,2,1,2.0,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,562398.5204350646,458256.9600923483,1,0
136000.0,Appartement,1,1,1.0,59.9,59.9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,374225.420261496,421223.1284046693,6,0
615000.0,Appartement,3,3,3.0,221.0,221.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0,0,0,1.0,497765.2185555899,421223.1284046693,7,0
330000.0,Appartement,3,3,4.0,165.0,165.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,383538.6938933855,363369.6864175023,5,0
85000.0,Appartement,2,1,5.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,550325.6390417898,458256.9600923483,1,0
470000.0,Appartement,2,2,6.0,185.0,185.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,5,0
340000.0,Appartement,4,2,5.0,140.0,140.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,371304.350658398,427863.83694779116,3,0
280000.0,Appartement,3,2,4.0,100.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7874015748031497,383538.6938933855,363369.6864175023,0,0
140000.0,Appartement,2,1,3.0,130.0,220.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.5909090909090909,372077.0726965288,392364.62917641015,2,0
160000.0,Appartement,3,1,5.0,145.0,220.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0.6590909090909091,372077.0726965288,392364.62917641015,3,0
225000.0,Appartement,1,1,1.0,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,562398.5204350646,458256.9600923483,0,0
170000.0,Appartement,2,1,2.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,702600.6298076923,458256.9600923483,0,0
145000.0,Appartement,3,1,3.0,170.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,456802.1933841604,458256.9600923483,1,0
330000.0,Appartement,3,1,4.0,140.0,140.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,6,0
330000.0,Appartement,2,1,1.0,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.9811320754716981,609676.6497134108,421223.1284046693,1,0
590000.0,Appartement,4,2,5.0,232.0,232.0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,9,0
255000.0,Appartement,2,1,4.0,80.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.4444444444444444,505607.02213279676,458256.9600923483,0,0
319000.0,Appartement,2,2,4.0,120.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6666666666666666,424414.6453058023,427863.83694779116,0,0
200000.0,Appartement,1,1,2.0,58.0,58.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,635682.7877943125,427863.83694779116,8,1
82000.0,Appartement,2,2,3.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,238470.68370835765,363369.6864175023,0,0
170000.0,Appartement,1,1,2.0,70.0,70.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,424414.6453058023,427863.83694779116,5,0
200000.0,Appartement,4,1,4.0,103.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,347581.8668778334,421223.1284046693,0,0
360000.0,Appartement,3,2,4.0,158.0,158.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,0,0,0,1.0,479613.30097085395,427863.83694779116,8,0
140000.0,Appartement,1,1,2.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,317479.92000937636,421223.1284046693,0,0
225000.0,Appartement,2,1,3.0,92.0,92.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,635682.7877943125,427863.83694779116,5,0
145000.0,Appartement,3,1,3.0,170.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,456802.1933841604,458256.9600923483,0,0
210000.0,Appartement,1,1,2.0,60.0,60.0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,635682.7877943125,427863.83694779116,10,1
140000.0,Appartement,2,1,2.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,368515.75381549913,458256.9600923483,0,0
150000.0,Appartement,1,1,1.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,368515.75381549913,458256.9600923483,0,0
